dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,type,hr
2011-04-30,2,0,4,0,6,0,1,0.54,0.5152,0.43,0.1343,387,hourly,19.0
2011-04-30,2,0,4,0,6,0,1,0.44,0.4394,0.62,0.1343,224,hourly,20.0
2011-04-30,2,0,4,0,6,0,1,0.44,0.4394,0.62,0.1343,177,hourly,21.0
2011-04-30,2,0,4,0,6,0,1,0.44,0.4394,0.67,0.1045,143,hourly,22.0
2011-04-30,2,0,4,0,6,0,1,0.44,0.4394,0.67,0.1045,125,hourly,23.0
2011-05-01,2,0,5,0,0,0,1,0.42,0.4242,0.67,0.0896,96,hourly,0.0
2011-05-01,2,0,5,0,0,0,1,0.42,0.4242,0.69,0.1045,59,hourly,1.0
2011-05-01,2,0,5,0,0,0,1,0.42,0.4242,0.77,0.1045,50,hourly,2.0
2011-05-01,2,0,5,0,0,0,1,0.4,0.4091,0.82,0.1045,23,hourly,3.0
2011-05-01,2,0,5,0,0,0,1,0.4,0.4091,0.76,0.1045,17,hourly,4.0
2011-05-01,2,0,5,0,0,0,1,0.4,0.4091,0.82,0.0896,10,hourly,5.0
2011-05-01,2,0,5,0,0,0,2,0.4,0.4091,0.82,0.0896,13,hourly,6.0
2011-05-01,2,0,5,0,0,0,2,0.42,0.4242,0.77,0.0896,33,hourly,7.0
2011-05-01,2,0,5,0,0,0,2,0.44,0.4394,0.77,0.1343,59,hourly,8.0
2011-05-01,2,0,5,0,0,0,2,0.46,0.4545,0.72,0.1343,141,hourly,9.0
2011-05-01,2,0,5,0,0,0,2,0.48,0.4697,0.63,0.194,264,hourly,10.0
2011-05-01,2,0,5,0,0,0,1,0.46,0.4545,0.82,0.1045,250,hourly,11.0
2011-05-01,2,0,5,0,0,0,2,0.48,0.4697,0.77,0.1045,281,hourly,12.0
2011-05-01,2,0,5,0,0,0,2,0.5,0.4848,0.63,0.1642,332,hourly,13.0
2011-05-01,2,0,5,0,0,0,2,0.5,0.4848,0.68,0.1045,238,hourly,14.0
2011-05-01,2,0,5,0,0,0,2,0.5,0.4848,0.72,0.0,266,hourly,15.0
2011-05-01,2,0,5,0,0,0,2,0.5,0.4848,0.72,0.194,214,hourly,16.0
2011-05-01,2,0,5,0,0,0,2,0.48,0.4697,0.82,0.2537,196,hourly,17.0
2011-05-01,2,0,5,0,0,0,2,0.46,0.4545,0.82,0.0896,159,hourly,18.0
2011-05-01,2,0,5,0,0,0,2,0.46,0.4545,0.84,0.1045,178,hourly,19.0
2011-05-01,2,0,5,0,0,0,2,0.46,0.4545,0.82,0.0,121,hourly,20.0
2011-05-01,2,0,5,0,0,0,2,0.46,0.4545,0.82,0.0,105,hourly,21.0
2011-05-01,2,0,5,0,0,0,2,0.46,0.4545,0.82,0.0,100,hourly,22.0
2011-05-01,2,0,5,0,0,0,1,0.46,0.4545,0.77,0.194,146,hourly,23.0
2011-05-02,2,0,5,0,1,1,1,0.46,0.4545,0.72,0.1343,177,hourly,0.0
2011-05-02,2,0,5,0,1,1,1,0.46,0.4545,0.72,0.1343,114,hourly,1.0
2011-05-02,2,0,5,0,1,1,2,0.44,0.4394,0.77,0.2239,35,hourly,2.0
2011-05-02,2,0,5,0,1,1,1,0.44,0.4394,0.77,0.1343,16,hourly,3.0
2011-05-02,2,0,5,0,1,1,1,0.44,0.4394,0.77,0.1642,17,hourly,4.0
2011-05-02,2,0,5,0,1,1,2,0.44,0.4394,0.77,0.1343,20,hourly,5.0
2011-05-02,2,0,5,0,1,1,1,0.44,0.4394,0.88,0.1045,62,hourly,6.0
2011-05-02,2,0,5,0,1,1,2,0.46,0.4545,0.82,0.3284,209,hourly,7.0
2011-05-02,2,0,5,0,1,1,2,0.48,0.4697,0.77,0.2239,371,hourly,8.0
2011-05-02,2,0,5,0,1,1,2,0.5,0.4848,0.77,0.2836,172,hourly,9.0
2011-05-02,2,0,5,0,1,1,2,0.54,0.5152,0.77,0.2239,108,hourly,10.0
2011-05-02,2,0,5,0,1,1,1,0.58,0.5455,0.73,0.2985,130,hourly,11.0
2011-05-02,2,0,5,0,1,1,1,0.62,0.6061,0.69,0.2239,187,hourly,12.0
2011-05-02,2,0,5,0,1,1,2,0.62,0.6061,0.69,0.194,170,hourly,13.0
2011-05-02,2,0,5,0,1,1,1,0.64,0.6061,0.69,0.2239,181,hourly,14.0
2011-05-02,2,0,5,0,1,1,1,0.66,0.6212,0.61,0.194,155,hourly,15.0
2011-05-02,2,0,5,0,1,1,1,0.66,0.6212,0.61,0.2239,269,hourly,16.0
2011-05-02,2,0,5,0,1,1,1,0.66,0.6212,0.65,0.194,537,hourly,17.0
2011-05-02,2,0,5,0,1,1,2,0.64,0.6061,0.65,0.194,518,hourly,18.0
2011-05-02,2,0,5,0,1,1,2,0.62,0.6061,0.69,0.1343,314,hourly,19.0
2011-05-02,2,0,5,0,1,1,2,0.62,0.6061,0.69,0.1343,218,hourly,20.0
2011-05-02,2,0,5,0,1,1,2,0.6,0.5909,0.73,0.1045,232,hourly,21.0
2011-05-02,2,0,5,0,1,1,2,0.6,0.5909,0.73,0.0,125,hourly,22.0
2011-05-02,2,0,5,0,1,1,2,0.56,0.5303,0.83,0.194,64,hourly,23.0
2011-05-03,2,0,5,0,2,1,2,0.56,0.5303,0.83,0.2239,16,hourly,0.0
2011-05-03,2,0,5,0,2,1,2,0.56,0.5303,0.78,0.2537,14,hourly,1.0
2011-05-03,2,0,5,0,2,1,2,0.56,0.5303,0.78,0.2537,5,hourly,2.0
2011-05-03,2,0,5,0,2,1,1,0.54,0.5152,0.83,0.2836,2,hourly,3.0
2011-05-03,2,0,5,0,2,1,1,0.52,0.5,0.88,0.2239,4,hourly,4.0
2011-05-03,2,0,5,0,2,1,1,0.52,0.5,0.88,0.1343,14,hourly,5.0
2011-05-03,2,0,5,0,2,1,2,0.52,0.5,0.94,0.1642,109,hourly,6.0
2011-05-03,2,0,5,0,2,1,2,0.54,0.5152,0.88,0.2239,265,hourly,7.0
2011-05-03,2,0,5,0,2,1,2,0.56,0.5303,0.83,0.2836,459,hourly,8.0
2011-05-03,2,0,5,0,2,1,2,0.6,0.5758,0.78,0.3582,186,hourly,9.0
2011-05-03,2,0,5,0,2,1,2,0.64,0.6061,0.69,0.3582,127,hourly,10.0
2011-05-03,2,0,5,0,2,1,2,0.66,0.6212,0.65,0.3284,140,hourly,11.0
2011-05-03,2,0,5,0,2,1,2,0.68,0.6364,0.61,0.4925,217,hourly,12.0
2011-05-03,2,0,5,0,2,1,2,0.7,0.6515,0.58,0.6119,194,hourly,13.0
2011-05-03,2,0,5,0,2,1,2,0.7,0.6515,0.58,0.5224,158,hourly,14.0
2011-05-03,2,0,5,0,2,1,2,0.7,0.6515,0.58,0.4478,154,hourly,15.0
2011-05-03,2,0,5,0,2,1,1,0.72,0.6667,0.54,0.4627,271,hourly,16.0
2011-05-03,2,0,5,0,2,1,1,0.7,0.6515,0.54,0.4627,517,hourly,17.0
2011-05-03,2,0,5,0,2,1,1,0.7,0.6515,0.48,0.4179,544,hourly,18.0
2011-05-03,2,0,5,0,2,1,1,0.68,0.6364,0.57,0.3582,365,hourly,19.0
2011-05-03,2,0,5,0,2,1,1,0.66,0.6212,0.61,0.194,290,hourly,20.0
2011-05-03,2,0,5,0,2,1,2,0.64,0.6212,0.61,0.4478,225,hourly,21.0
2011-05-03,2,0,5,0,2,1,2,0.58,0.5455,0.6,0.3881,113,hourly,22.0
2011-05-03,2,0,5,0,2,1,2,0.56,0.5303,0.68,0.3284,62,hourly,23.0
2011-05-04,2,0,5,0,3,1,3,0.52,0.5,0.77,0.1642,27,hourly,0.0
2011-05-04,2,0,5,0,3,1,3,0.5,0.4848,0.82,0.2836,7,hourly,1.0
2011-05-04,2,0,5,0,3,1,3,0.5,0.4848,0.82,0.2836,4,hourly,2.0
2011-05-04,2,0,5,0,3,1,3,0.42,0.4242,0.88,0.5224,1,hourly,3.0
2011-05-04,2,0,5,0,3,1,3,0.38,0.3939,0.94,0.3284,3,hourly,4.0
2011-05-04,2,0,5,0,3,1,3,0.36,0.3333,0.87,0.3284,9,hourly,5.0
2011-05-04,2,0,5,0,3,1,3,0.34,0.303,0.93,0.3881,21,hourly,6.0
2011-05-04,2,0,5,0,3,1,3,0.34,0.303,0.93,0.3582,52,hourly,7.0
2011-05-04,2,0,5,0,3,1,3,0.34,0.303,0.93,0.3881,79,hourly,8.0
2011-05-04,2,0,5,0,3,1,3,0.34,0.303,0.93,0.3582,40,hourly,9.0
2011-05-04,2,0,5,0,3,1,2,0.34,0.3182,0.93,0.2836,31,hourly,10.0
2011-05-04,2,0,5,0,3,1,1,0.4,0.4091,0.82,0.3284,72,hourly,11.0
2011-05-04,2,0,5,0,3,1,2,0.44,0.4394,0.62,0.3582,124,hourly,12.0
2011-05-04,2,0,5,0,3,1,2,0.46,0.4545,0.59,0.4478,143,hourly,13.0
2011-05-04,2,0,5,0,3,1,1,0.5,0.4848,0.51,0.3881,107,hourly,14.0
2011-05-04,2,0,5,0,3,1,1,0.48,0.4697,0.51,0.4179,129,hourly,15.0
2011-05-04,2,0,5,0,3,1,1,0.5,0.4848,0.45,0.4627,195,hourly,16.0
2011-05-04,2,0,5,0,3,1,1,0.4,0.4091,0.71,0.2537,410,hourly,17.0
2011-05-04,2,0,5,0,3,1,1,0.42,0.4242,0.67,0.2537,396,hourly,18.0
2011-05-04,2,0,5,0,3,1,1,0.42,0.4242,0.58,0.3582,296,hourly,19.0
2011-05-04,2,0,5,0,3,1,1,0.4,0.4091,0.62,0.3284,191,hourly,20.0
2011-05-04,2,0,5,0,3,1,1,0.4,0.4091,0.62,0.1642,150,hourly,21.0
2011-05-04,2,0,5,0,3,1,1,0.38,0.3939,0.62,0.2239,89,hourly,22.0
2011-05-04,2,0,5,0,3,1,1,0.36,0.3485,0.62,0.2239,57,hourly,23.0
2011-05-05,2,0,5,0,4,1,1,0.36,0.3485,0.66,0.194,27,hourly,0.0
2011-05-05,2,0,5,0,4,1,1,0.34,0.3333,0.71,0.194,10,hourly,1.0
2011-05-05,2,0,5,0,4,1,1,0.34,0.3182,0.66,0.2239,5,hourly,2.0
2011-05-05,2,0,5,0,4,1,1,0.34,0.3182,0.66,0.2537,4,hourly,3.0
2011-05-05,2,0,5,0,4,1,1,0.34,0.3182,0.66,0.2537,7,hourly,4.0
2011-05-05,2,0,5,0,4,1,1,0.34,0.3182,0.66,0.2537,30,hourly,5.0
2011-05-05,2,0,5,0,4,1,1,0.34,0.3182,0.66,0.2537,89,hourly,6.0
2011-05-05,2,0,5,0,4,1,1,0.38,0.3939,0.58,0.2537,271,hourly,7.0
2011-05-05,2,0,5,0,4,1,1,0.42,0.4242,0.5,0.2537,440,hourly,8.0
2011-05-05,2,0,5,0,4,1,1,0.46,0.4545,0.44,0.2836,184,hourly,9.0
2011-05-05,2,0,5,0,4,1,1,0.5,0.4848,0.39,0.2836,128,hourly,10.0
2011-05-05,2,0,5,0,4,1,1,0.52,0.5,0.36,0.4478,148,hourly,11.0
2011-05-05,2,0,5,0,4,1,1,0.52,0.5,0.34,0.3582,196,hourly,12.0
2011-05-05,2,0,5,0,4,1,1,0.54,0.5152,0.3,0.5821,192,hourly,13.0
2011-05-05,2,0,5,0,4,1,1,0.54,0.5152,0.28,0.4478,154,hourly,14.0
2011-05-05,2,0,5,0,4,1,1,0.56,0.5303,0.26,0.4925,147,hourly,15.0
2011-05-05,2,0,5,0,4,1,1,0.58,0.5455,0.24,0.4179,269,hourly,16.0
2011-05-05,2,0,5,0,4,1,1,0.56,0.5303,0.26,0.3881,533,hourly,17.0
2011-05-05,2,0,5,0,4,1,1,0.56,0.5303,0.26,0.2836,520,hourly,18.0
2011-05-05,2,0,5,0,4,1,1,0.54,0.5152,0.28,0.2239,361,hourly,19.0
2011-05-05,2,0,5,0,4,1,1,0.5,0.4848,0.34,0.1642,258,hourly,20.0
2011-05-05,2,0,5,0,4,1,1,0.5,0.4848,0.36,0.194,180,hourly,21.0
2011-05-05,2,0,5,0,4,1,1,0.48,0.4697,0.39,0.194,165,hourly,22.0
2011-05-05,2,0,5,0,4,1,1,0.46,0.4545,0.41,0.194,115,hourly,23.0
2011-05-06,2,0,5,0,5,1,1,0.44,0.4394,0.44,0.1642,56,hourly,0.0
2011-05-06,2,0,5,0,5,1,1,0.4,0.4091,0.62,0.1642,32,hourly,1.0
2011-05-06,2,0,5,0,5,1,1,0.38,0.3939,0.62,0.1045,16,hourly,2.0
2011-05-06,2,0,5,0,5,1,1,0.36,0.3636,0.71,0.1045,9,hourly,3.0
2011-05-06,2,0,5,0,5,1,1,0.36,0.3636,0.71,0.1045,1,hourly,4.0
2011-05-06,2,0,5,0,5,1,1,0.34,0.3485,0.81,0.1045,16,hourly,5.0
2011-05-06,2,0,5,0,5,1,1,0.36,0.3636,0.81,0.0896,82,hourly,6.0
2011-05-06,2,0,5,0,5,1,1,0.4,0.4091,0.82,0.0,222,hourly,7.0
2011-05-06,2,0,5,0,5,1,1,0.42,0.4242,0.77,0.2537,450,hourly,8.0
2011-05-06,2,0,5,0,5,1,1,0.46,0.4545,0.67,0.2836,188,hourly,9.0
2011-05-06,2,0,5,0,5,1,2,0.54,0.5152,0.49,0.3284,127,hourly,10.0
2011-05-06,2,0,5,0,5,1,2,0.54,0.5152,0.49,0.3284,165,hourly,11.0
2011-05-06,2,0,5,0,5,1,1,0.56,0.5303,0.49,0.3582,246,hourly,12.0
2011-05-06,2,0,5,0,5,1,1,0.58,0.5455,0.4,0.3284,253,hourly,13.0
2011-05-06,2,0,5,0,5,1,1,0.6,0.6212,0.4,0.4478,213,hourly,14.0
2011-05-06,2,0,5,0,5,1,1,0.6,0.6212,0.38,0.3881,260,hourly,15.0
2011-05-06,2,0,5,0,5,1,1,0.6,0.6212,0.4,0.2537,344,hourly,16.0
2011-05-06,2,0,5,0,5,1,1,0.58,0.5455,0.4,0.3582,553,hourly,17.0
2011-05-06,2,0,5,0,5,1,3,0.54,0.5152,0.52,0.3582,470,hourly,18.0
2011-05-06,2,0,5,0,5,1,3,0.54,0.5152,0.52,0.3582,292,hourly,19.0
2011-05-06,2,0,5,0,5,1,1,0.52,0.5,0.48,0.1045,190,hourly,20.0
2011-05-06,2,0,5,0,5,1,1,0.48,0.4697,0.67,0.1343,152,hourly,21.0
2011-05-06,2,0,5,0,5,1,1,0.46,0.4545,0.72,0.2239,151,hourly,22.0
2011-05-06,2,0,5,0,5,1,1,0.44,0.4394,0.82,0.1343,120,hourly,23.0
2011-05-07,2,0,5,0,6,0,1,0.42,0.4242,0.82,0.1343,86,hourly,0.0
2011-05-07,2,0,5,0,6,0,1,0.42,0.4242,0.82,0.1045,58,hourly,1.0
2011-05-07,2,0,5,0,6,0,1,0.42,0.4242,0.82,0.0896,52,hourly,2.0
2011-05-07,2,0,5,0,6,0,1,0.42,0.4242,0.77,0.0896,18,hourly,3.0
2011-05-07,2,0,5,0,6,0,1,0.4,0.4091,0.82,0.1045,5,hourly,4.0
2011-05-07,2,0,5,0,6,0,1,0.46,0.4545,0.59,0.1343,7,hourly,5.0
2011-05-07,2,0,5,0,6,0,1,0.42,0.4242,0.77,0.0896,13,hourly,6.0
2011-05-07,2,0,5,0,6,0,1,0.48,0.4697,0.59,0.0,40,hourly,7.0
2011-05-07,2,0,5,0,6,0,1,0.52,0.5,0.52,0.194,115,hourly,8.0
2011-05-07,2,0,5,0,6,0,1,0.54,0.5152,0.49,0.2836,218,hourly,9.0
2011-05-07,2,0,5,0,6,0,1,0.56,0.5303,0.49,0.2985,298,hourly,10.0
2011-05-07,2,0,5,0,6,0,1,0.56,0.5303,0.43,0.0,347,hourly,11.0
2011-05-07,2,0,5,0,6,0,1,0.6,0.6212,0.4,0.194,373,hourly,12.0
2011-05-07,2,0,5,0,6,0,1,0.6,0.6212,0.35,0.2836,436,hourly,13.0
2011-05-07,2,0,5,0,6,0,3,0.6,0.6212,0.35,0.1642,378,hourly,14.0
2011-05-07,2,0,5,0,6,0,1,0.6,0.6212,0.38,0.2537,378,hourly,15.0
2011-05-07,2,0,5,0,6,0,1,0.6,0.6212,0.38,0.194,342,hourly,16.0
2011-05-07,2,0,5,0,6,0,1,0.58,0.5455,0.4,0.2239,354,hourly,17.0
2011-05-07,2,0,5,0,6,0,1,0.58,0.5455,0.37,0.1642,289,hourly,18.0
2011-05-07,2,0,5,0,6,0,1,0.56,0.5303,0.43,0.194,267,hourly,19.0
2011-05-07,2,0,5,0,6,0,1,0.56,0.5303,0.43,0.1343,219,hourly,20.0
2011-05-07,2,0,5,0,6,0,1,0.54,0.5152,0.49,0.2239,182,hourly,21.0
2011-05-07,2,0,5,0,6,0,1,0.54,0.5152,0.49,0.194,120,hourly,22.0
2011-05-07,2,0,5,0,6,0,1,0.5,0.4848,0.59,0.1045,119,hourly,23.0
2011-05-08,2,0,5,0,0,0,2,0.5,0.4848,0.59,0.1045,100,hourly,0.0
2011-05-08,2,0,5,0,0,0,2,0.52,0.5,0.55,0.0,64,hourly,1.0
2011-05-08,2,0,5,0,0,0,1,0.48,0.4697,0.63,0.0,59,hourly,2.0
2011-05-08,2,0,5,0,0,0,1,0.46,0.4545,0.72,0.0896,31,hourly,3.0
2011-05-08,2,0,5,0,0,0,1,0.42,0.4242,0.82,0.0,10,hourly,4.0
2011-05-08,2,0,5,0,0,0,2,0.44,0.4394,0.77,0.0,5,hourly,5.0
2011-05-08,2,0,5,0,0,0,2,0.44,0.4394,0.82,0.0,6,hourly,6.0
2011-05-08,2,0,5,0,0,0,2,0.46,0.4545,0.82,0.0,23,hourly,7.0
2011-05-08,2,0,5,0,0,0,1,0.52,0.5,0.63,0.1343,86,hourly,8.0
2011-05-08,2,0,5,0,0,0,1,0.56,0.5303,0.52,0.2239,160,hourly,9.0
2011-05-08,2,0,5,0,0,0,1,0.58,0.5455,0.49,0.1343,244,hourly,10.0
2011-05-08,2,0,5,0,0,0,1,0.58,0.5455,0.49,0.0896,340,hourly,11.0
2011-05-08,2,0,5,0,0,0,1,0.6,0.6212,0.46,0.0896,382,hourly,12.0
2011-05-08,2,0,5,0,0,0,1,0.6,0.6212,0.49,0.1343,390,hourly,13.0
2011-05-08,2,0,5,0,0,0,1,0.6,0.6212,0.49,0.0,366,hourly,14.0
2011-05-08,2,0,5,0,0,0,1,0.6,0.6212,0.49,0.0,358,hourly,15.0
2011-05-08,2,0,5,0,0,0,1,0.6,0.6212,0.46,0.1045,385,hourly,16.0
2011-05-08,2,0,5,0,0,0,3,0.58,0.5455,0.49,0.2836,351,hourly,17.0
2011-05-08,2,0,5,0,0,0,1,0.58,0.5455,0.49,0.0,268,hourly,18.0
2011-05-08,2,0,5,0,0,0,1,0.56,0.5303,0.64,0.0,239,hourly,19.0
2011-05-08,2,0,5,0,0,0,1,0.52,0.5,0.77,0.1343,174,hourly,20.0
2011-05-08,2,0,5,0,0,0,1,0.52,0.5,0.77,0.0896,127,hourly,21.0
2011-05-08,2,0,5,0,0,0,1,0.5,0.4848,0.88,0.0896,115,hourly,22.0
2011-05-08,2,0,5,0,0,0,1,0.46,0.4545,0.88,0.0896,50,hourly,23.0
2011-05-09,2,0,5,0,1,1,1,0.46,0.4545,0.82,0.0896,53,hourly,0.0
2011-05-09,2,0,5,0,1,1,1,0.44,0.4394,0.88,0.0,33,hourly,1.0
2011-05-09,2,0,5,0,1,1,1,0.44,0.4394,0.94,0.0,8,hourly,2.0
2011-05-09,2,0,5,0,1,1,1,0.46,0.4545,0.82,0.0896,7,hourly,3.0
2011-05-09,2,0,5,0,1,1,1,0.42,0.4242,0.82,0.1642,4,hourly,4.0
2011-05-09,2,0,5,0,1,1,1,0.42,0.4242,0.77,0.1642,23,hourly,5.0
2011-05-09,2,0,5,0,1,1,1,0.44,0.4394,0.72,0.2537,89,hourly,6.0
2011-05-09,2,0,5,0,1,1,1,0.48,0.4697,0.63,0.2537,237,hourly,7.0
2011-05-09,2,0,5,0,1,1,1,0.52,0.5,0.55,0.2239,374,hourly,8.0
2011-05-09,2,0,5,0,1,1,1,0.54,0.5152,0.56,0.1642,178,hourly,9.0
2011-05-09,2,0,5,0,1,1,1,0.56,0.5303,0.52,0.194,119,hourly,10.0
2011-05-09,2,0,5,0,1,1,1,0.6,0.6212,0.46,0.2239,125,hourly,11.0
2011-05-09,2,0,5,0,1,1,1,0.6,0.6212,0.43,0.194,195,hourly,12.0
2011-05-09,2,0,5,0,1,1,1,0.62,0.6212,0.38,0.2836,174,hourly,13.0
2011-05-09,2,0,5,0,1,1,1,0.62,0.6212,0.41,0.2239,162,hourly,14.0
2011-05-09,2,0,5,0,1,1,1,0.62,0.6212,0.41,0.2239,199,hourly,15.0
2011-05-09,2,0,5,0,1,1,1,0.64,0.6212,0.38,0.2239,304,hourly,16.0
2011-05-09,2,0,5,0,1,1,1,0.62,0.6212,0.38,0.2537,598,hourly,17.0
2011-05-09,2,0,5,0,1,1,1,0.62,0.6212,0.38,0.2985,524,hourly,18.0
2011-05-09,2,0,5,0,1,1,1,0.58,0.5455,0.43,0.194,384,hourly,19.0
2011-05-09,2,0,5,0,1,1,1,0.54,0.5152,0.49,0.194,239,hourly,20.0
2011-05-09,2,0,5,0,1,1,1,0.52,0.5,0.59,0.1343,156,hourly,21.0
2011-05-09,2,0,5,0,1,1,1,0.52,0.5,0.68,0.0896,116,hourly,22.0
2011-05-09,2,0,5,0,1,1,1,0.5,0.4848,0.68,0.0896,61,hourly,23.0
2011-05-10,2,0,5,0,2,1,1,0.48,0.4697,0.63,0.0,18,hourly,0.0
2011-05-10,2,0,5,0,2,1,1,0.46,0.4545,0.59,0.0896,15,hourly,1.0
2011-05-10,2,0,5,0,2,1,1,0.44,0.4394,0.58,0.1343,5,hourly,2.0
2011-05-10,2,0,5,0,2,1,1,0.44,0.4394,0.54,0.194,4,hourly,3.0
2011-05-10,2,0,5,0,2,1,1,0.42,0.4242,0.62,0.2537,2,hourly,4.0
2011-05-10,2,0,5,0,2,1,1,0.4,0.4091,0.66,0.2239,29,hourly,5.0
2011-05-10,2,0,5,0,2,1,1,0.42,0.4242,0.67,0.1343,112,hourly,6.0
2011-05-10,2,0,5,0,2,1,2,0.44,0.4394,0.62,0.1343,314,hourly,7.0
2011-05-10,2,0,5,0,2,1,2,0.5,0.4848,0.51,0.1045,425,hourly,8.0
2011-05-10,2,0,5,0,2,1,2,0.52,0.5,0.48,0.1045,205,hourly,9.0
2011-05-10,2,0,5,0,2,1,2,0.56,0.5303,0.37,0.0896,127,hourly,10.0
2011-05-10,2,0,5,0,2,1,2,0.56,0.5303,0.43,0.1343,125,hourly,11.0
2011-05-10,2,0,5,0,2,1,2,0.6,0.6212,0.38,0.0,217,hourly,12.0
2011-05-10,2,0,5,0,2,1,2,0.62,0.6212,0.38,0.2537,202,hourly,13.0
2011-05-10,2,0,5,0,2,1,2,0.62,0.6212,0.33,0.0,176,hourly,14.0
2011-05-10,2,0,5,0,2,1,2,0.64,0.6212,0.33,0.0896,180,hourly,15.0
2011-05-10,2,0,5,0,2,1,1,0.66,0.6212,0.31,0.1045,327,hourly,16.0
2011-05-10,2,0,5,0,2,1,1,0.64,0.6212,0.33,0.0,611,hourly,17.0
2011-05-10,2,0,5,0,2,1,1,0.64,0.6212,0.29,0.1343,550,hourly,18.0
2011-05-10,2,0,5,0,2,1,1,0.6,0.6212,0.43,0.2239,434,hourly,19.0
2011-05-10,2,0,5,0,2,1,1,0.54,0.5152,0.6,0.1343,291,hourly,20.0
2011-05-10,2,0,5,0,2,1,1,0.54,0.5152,0.52,0.0,203,hourly,21.0
2011-05-10,2,0,5,0,2,1,1,0.52,0.5,0.55,0.1045,150,hourly,22.0
2011-05-10,2,0,5,0,2,1,2,0.52,0.5,0.59,0.1343,81,hourly,23.0
2011-05-11,2,0,5,0,3,1,2,0.52,0.5,0.55,0.1343,38,hourly,0.0
2011-05-11,2,0,5,0,3,1,2,0.5,0.4848,0.59,0.1045,20,hourly,1.0
2011-05-11,2,0,5,0,3,1,1,0.52,0.5,0.59,0.0,10,hourly,2.0
2011-05-11,2,0,5,0,3,1,1,0.5,0.4848,0.63,0.2239,3,hourly,3.0
2011-05-11,2,0,5,0,3,1,2,0.48,0.4697,0.88,0.1343,2,hourly,4.0
2011-05-11,2,0,5,0,3,1,1,0.46,0.4545,0.88,0.1343,20,hourly,5.0
2011-05-11,2,0,5,0,3,1,1,0.46,0.4545,0.82,0.1343,99,hourly,6.0
2011-05-11,2,0,5,0,3,1,1,0.48,0.4697,0.72,0.194,318,hourly,7.0
2011-05-11,2,0,5,0,3,1,1,0.48,0.4697,0.77,0.2537,442,hourly,8.0
2011-05-11,2,0,5,0,3,1,1,0.52,0.5,0.72,0.1343,203,hourly,9.0
2011-05-11,2,0,5,0,3,1,1,0.54,0.5152,0.68,0.0896,154,hourly,10.0
2011-05-11,2,0,5,0,3,1,1,0.56,0.5303,0.64,0.0896,141,hourly,11.0
2011-05-11,2,0,5,0,3,1,1,0.6,0.6212,0.56,0.0,226,hourly,12.0
2011-05-11,2,0,5,0,3,1,1,0.62,0.6212,0.5,0.0,193,hourly,13.0
2011-05-11,2,0,5,0,3,1,1,0.62,0.6212,0.53,0.0896,177,hourly,14.0
2011-05-11,2,0,5,0,3,1,1,0.64,0.6212,0.41,0.0,179,hourly,15.0
2011-05-11,2,0,5,0,3,1,1,0.66,0.6212,0.39,0.0,289,hourly,16.0
2011-05-11,2,0,5,0,3,1,1,0.64,0.6212,0.47,0.1045,259,hourly,17.0
2011-05-11,2,0,5,0,3,1,1,0.62,0.6212,0.5,0.2985,274,hourly,18.0
2011-05-11,2,0,5,0,3,1,1,0.56,0.5303,0.52,0.1343,401,hourly,19.0
2011-05-11,2,0,5,0,3,1,1,0.54,0.5152,0.64,0.1343,273,hourly,20.0
2011-05-11,2,0,5,0,3,1,1,0.54,0.5152,0.6,0.0,234,hourly,21.0
2011-05-11,2,0,5,0,3,1,1,0.5,0.4848,0.72,0.2537,146,hourly,22.0
2011-05-11,2,0,5,0,3,1,1,0.46,0.4545,0.88,0.2537,81,hourly,23.0
2011-05-12,2,0,5,0,4,1,2,0.46,0.4545,0.88,0.2239,44,hourly,0.0
2011-05-12,2,0,5,0,4,1,1,0.46,0.4545,0.88,0.2239,17,hourly,1.0
2011-05-12,2,0,5,0,4,1,1,0.44,0.4394,0.94,0.194,15,hourly,2.0
2011-05-12,2,0,5,0,4,1,1,0.44,0.4394,0.88,0.1343,5,hourly,3.0
2011-05-12,2,0,5,0,4,1,1,0.42,0.4242,0.94,0.0,6,hourly,4.0
2011-05-12,2,0,5,0,4,1,1,0.42,0.4242,0.94,0.1343,29,hourly,5.0
2011-05-12,2,0,5,0,4,1,1,0.44,0.4394,0.88,0.0,112,hourly,6.0
2011-05-12,2,0,5,0,4,1,1,0.46,0.4545,0.88,0.1343,297,hourly,7.0
2011-05-12,2,0,5,0,4,1,1,0.48,0.4697,0.82,0.194,421,hourly,8.0
2011-05-12,2,0,5,0,4,1,2,0.5,0.4848,0.77,0.2836,212,hourly,9.0
2011-05-12,2,0,5,0,4,1,2,0.54,0.5152,0.68,0.2239,147,hourly,10.0
2011-05-12,2,0,5,0,4,1,1,0.58,0.5455,0.6,0.2239,179,hourly,11.0
2011-05-12,2,0,5,0,4,1,1,0.58,0.5455,0.6,0.2239,207,hourly,12.0
2011-05-12,2,0,5,0,4,1,2,0.62,0.6212,0.57,0.2985,218,hourly,13.0
2011-05-12,2,0,5,0,4,1,2,0.62,0.6061,0.61,0.2239,191,hourly,14.0
2011-05-12,2,0,5,0,4,1,2,0.64,0.6212,0.53,0.2537,217,hourly,15.0
2011-05-12,2,0,5,0,4,1,2,0.64,0.6212,0.57,0.2537,288,hourly,16.0
